FileName,gh,rep,RPid,entry,genotype,DaysToAnthesis,Anthesis,FruitSetRipening,DaysToMaturity,DaysToHarvest,ht_1,ht1Age_days,ht_2,ht2Age_days,ht_harvest,Infl_L,Infl_W,Infl_Area,inflorescenceColor,inflorescenceShape,inflorescenceDensity,inflorescenceLeafiness,Moisture,Ash.14,Crude.Fat.14,Crude.Protein.14,Total.AA.14.mgG,Histidine.14.mgG,Isoleucine.14.mgG,Leucine.14.mgG,Lysine.14.mgG,SAA.14.mgG,AAA.14.mgG,Threonine.14.mgG,Tryptophan.14.mgG,Valine.14.mgG,Protein.14_Yield,Yield_g,TSW,totalSeeds,AvgArea_mm2,AvgEccentricity,TotalCount,sumRGB
1834B 3199,34B,3,34B_3,199,CHEN-411,41,19,41,101,116,48,35,72,41,196,61,8,488,13,3,3,1,7.538828751,2.701820892,3.524520536,15.57628617,812.0923515,27.5991291,39.0643263,57.27975483,55.36452791,36.05583922,64.24843254,30.33452331,NA,43.41355905,1.092988001,7.017,3.556962025,1972.75089,3.239638954,0.337196192,395,382.2596096
1834B 3200,34B,3,34B_3,200,D-11936,63,5,43,111,125,50,35,73,41,213,55,18,990,13,1,1,1,7.995718778,2.589816,3.747827085,14.05992011,821.6235248,27.26855714,40.16568001,62.11044164,52.77505995,37.14728609,63.54361779,30.44148027,8.399815216,46.36437342,0.878323209,6.247,3.262569832,1914.748288,2.788405582,0.371975846,537,248.8462907
1834B 3201,34B,3,34B_3,201,03-21-072RM,48,16,37,101,116,46,35,62,41,151,56,10,560,13,3,1,3,7.374931679,2.82362173,3.10327706,12.66521501,851.2580976,27.25386515,40.48584867,57.42831434,55.09060451,36.97885576,65.94038021,31.04703612,10.4153598,44.00845618,0.432010484,3.411,2.478806907,1376.065231,2.434113113,0.329983802,637,428.8889419
1834B 3202,34B,3,34B_3,202,D-12181,48,14,65,127,141,44,35,57,41,167,60,11,660,13,1,1,1,7.624471667,2.704269708,3.635168724,14.34746058,822.5320798,27.15647521,39.30534903,59.79413354,53.28845391,37.55288865,65.77697651,29.86125663,10.29513524,44.17577656,0.529421295,3.69,1.498542274,2462.392996,1.651118206,0.334982001,1029,412.0547724
1834B 3203,34B,3,34B_3,203,CHEN-354,50,14,28,92,106,47,35,65,41,142,30,13,390,13,3,5,3,7.713682686,2.859087954,3.502240292,15.52700412,808.0428195,27.13499117,38.28273144,58.28854626,54.58956674,36.30718365,63.33131145,29.60565433,10.17294503,43.29257329,0.625117186,4.026,3.424242424,1175.734513,3.130643704,0.335426647,429,384.893378
1834B 3204,34B,3,34B_3,204,D-12309,48,12,41,101,116,40,35,54,41,146,57,10,570,13,3,1,1,7.031255118,2.852503796,3.834979735,12.85355139,852.2119743,27.03136608,39.09820781,58.08753931,54.36126094,38.53958467,66.04758477,31.32718518,10.57630858,43.6931369,0.512342558,3.986,2.381188119,1673.954262,2.676746394,0.32468788,606,422.3428532
1834B 3205,34B,3,34B_3,205,CHEN-430,39,17,18,74,88,41,35,63,41,155,71,9,639,13,1,3,3,7.652700893,2.399341005,2.820121798,16.39384016,829.4083433,28.28150729,38.76199733,59.4171864,54.94562595,NA,63.16698828,30.4616399,9.559357823,45.3139254,1.032647992,6.299,2.579831933,2441.631922,2.530588897,0.356703016,595,320.5834917
1834B 3206,34B,3,34B_3,206,CHEN-155,46,14,41,101,116,45,35,64,41,169,59,9,531,13,3,3,1,7.582563791,2.398072146,4.013406811,14.77135301,810.9735139,27.40476057,38.12766159,58.3806913,52.48532886,36.65208867,64.4805212,30.95103866,9.904310791,44.17388717,0.677561963,4.587,1.950391645,2351.835341,2.180252899,0.296515326,766,417.1836637
1834B 3207,34B,3,34B_3,207,D-12120,60,12,29,101,118,45,35,59,41,168,45,11,495,13,1,1,1,7.594216364,2.519143583,3.791857848,14.3661776,818.0547668,27.3612264,38.86597306,60.53134862,52.63727134,36.14162587,64.89442202,30.80083959,9.938416772,45.40686983,0.55252319,3.846,1.825,2107.39726,2.057088073,0.306014443,840,402.4815019
1834B 3208,34B,3,34B_3,208,CHEN-89,68,6,66,140,155,41,35,63,41,112,49,14,686,13,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133,0.81595092,163,1.3680655,0.391578983,163,363.4846269
1834B 3209,34B,3,34B_3,209,CHEN-391,54,18,29,101,116,38,35,55,41,149,45,12,540,13,1,1,3,7.206780536,3.189970535,1.454409289,12.5193345,860.5667931,28.23744689,36.90394142,55.60661266,57.56635485,34.58731226,61.86205416,30.11761532,11.00213245,41.30158453,0.103409703,0.826,2.190981432,377,2.47337597,0.31513536,377,403.6727006
1834B 3210,34B,3,34B_3,210,PI-510545,49,13,39,101,116,46,35,67,41,191,61,11,671,13,1,1,3,7.687595801,2.460399079,3.947548577,14.20410445,828.5935862,27.13735377,38.57218737,59.82634177,52.23679766,38.17058424,66.51115808,30.79052775,9.695208324,44.39929509,0.944857028,6.652,2.18696187,3041.662542,2.296488439,0.297259706,813,446.6420436
1834B 3211,34B,3,34B_3,211,CHEN-450,61,19,31,111,126,52,35,73,41,160,42,9,378,13,1,1,1,7.697399261,2.783791859,3.605603218,14.97996877,820.4489422,27.54542293,39.32186231,59.30422334,56.00734816,37.56055362,66.20653641,30.63581882,9.922950309,45.13457032,0.731022476,4.88,2.740213523,1780.883117,2.701187374,0.340515628,562,416.9463543
1834B 3212,34B,3,34B_3,212,CHEN-140,50,14,37,101,116,46,35,63,41,165,61,10,610,13,3,1,1,7.804646237,2.49115416,3.224832443,14.70397265,814.0389466,27.22291884,38.06297765,58.26111945,54.8015384,37.56062509,64.18789414,30.51398419,9.816209903,44.47676896,1.218371174,8.286,2.964583333,2794.996486,3.031202868,0.313058309,480,439.807148
1834B 3213,34B,3,34B_3,213,BO-52,44,16,12,72,86,48,35,68,41,128,24,12,288,1,1,1,1,6.95519224,2.67388834,3.032240853,11.34753805,850.1311873,26.89605559,40.1511138,60.30008323,59.9061349,35.31642596,63.24182434,33.87064459,10.70130327,46.22480514,0.813164577,7.166,2.265275708,3163.411842,2.096255473,0.376209923,671,359.410128
1834B 3214,34B,3,34B_3,214,D-12393,52,12,12,76,92,31,35,51,41,148,37,9,333,13,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,1.750988142,1798.984199,1.831428648,0.338897801,506,248.0557121
1834B 3215,34B,3,34B_3,215,NSL-92331,42,18,12,72,86,46,35,55,41,100,19,8,152,1,3,5,1,7.524745646,2.37737694,4.009956707,13.9489901,843.6796765,28.17734738,40.65592026,59.5316571,54.06520276,35.4682686,65.01225688,32.11160192,9.478938145,44.94356356,0.975452878,6.993,1.634864547,4277.418588,1.877172385,0.389332811,849,379.474008
1834B 3216,34B,3,34B_3,216,Ames-13725,60,12,20,92,107,56,35,78,41,183,29,8,232,15,3,1,3,7.091779137,2.842117917,3.597897094,13.17139504,866.1509781,27.62682084,39.80057111,59.30070546,59.7456307,37.93128856,64.87306216,31.59674449,10.90901847,44.48248075,0.422143211,3.205,2.046997389,1565.707908,2.403650896,0.437117423,766,365.7000007
1834B 3217,34B,3,34B_3,217,CHEN-344,48,16,37,101,116,43,35,62,41,140,41,11,451,13,1,3,1,7.450694772,2.348705956,3.960970582,13.92917613,842.004363,28.0659901,40.11880014,59.83206823,54.23110604,37.51616518,66.65781409,32.07447211,10.24312163,45.77432383,0.872802176,6.266,2.363509749,2651.142015,2.397657469,0.313868822,718,424.5281776
1834B 3218,34B,3,34B_3,218,CHEN-302,50,12,30,92,107,44,35,61,41,175,53,11,583,13,3,1,3,7.067327845,2.928598957,4.187635604,15.9127107,814.9561149,27.42635323,38.08967706,57.86616148,53.45306673,35.45669729,62.09882042,30.46811913,9.810637629,43.30726061,0.847351845,5.325,2.02294197,2632.30487,2.168740433,0.294366167,741,420.9374932
1834B 3219,34B,3,34B_3,219,CHEN-416,54,18,55,127,141,48,35,66,41,202,47,13,611,13,3,1,1,7.066165865,2.709369028,3.296459675,13.08629073,838.6384575,27.69397234,39.96435173,57.87579577,57.07630453,36.05530066,63.68331687,31.9830839,10.41730817,45.10044153,1.027535548,7.852,2.34904014,3342.641902,2.533002059,0.315725438,573,380.4516086
1834B 3220,34B,3,34B_3,220,PI-634918,36,12,18,66,95,47,35,65,41,89,27,6,162,1,3,5,3,7.129069412,2.736995878,2.580639352,12.13776853,849.0948444,26.99771844,38.77428845,59.59634728,59.49104231,37.71745225,63.25416895,33.03721046,10.36345036,45.4482189,1.070672562,8.821,2.865619546,3078.217418,2.45952126,0.373912781,573,351.9014132
1834B 3221,34B,3,34B_3,221,Ames-13757,53,19,NA,NA,116,42,35,60,41,175,23,12,276,13,3,5,5,7.723669657,2.582794969,3.502699438,14.90197071,835.0977141,28.05745579,41.71127493,61.22878355,58.60144957,37.75510532,68.4032576,31.53103797,NA,46.30159596,0.697710269,4.682,3.221556886,1453.334572,2.929828915,0.391649721,501,357.0987212
1834B 3222,34B,3,34B_3,222,D-12350,50,12,49,111,125,46,35,62,41,170,56,9,504,13,3,1,1,7.463324921,2.771919893,3.868181396,13.60150739,835.2734301,27.28662776,39.87719628,59.73672049,53.62008616,37.284817,66.57533648,30.3893701,10.3690452,45.03565869,0.457690724,3.365,2.471494607,1361.524314,2.393014389,0.312872702,649,414.3486294
1834B 3223,34B,3,34B_3,223,PI-478418,62,12,27,101,116,35,35,54,41,182,32,11,352,13,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.535,0.98951782,2561.853814,1.314167852,0.415090105,477,229.0503228
1834B 3224,34B,3,34B_3,224,D-12279,39,17,14,70,83,44,35,67,41,108,22,10,220,5,3,1,5,7.124907259,2.66716465,3.125736246,13.42185776,820.9680644,26.6399156,38.7748939,58.4169659,58.96608074,38.70961253,63.18061783,32.08631372,10.22645443,44.25381772,0.821686132,6.122,3.049438202,2007.582903,3.153890031,0.357030272,445,395.7752446
1834B 3225,34B,3,34B_3,225,Cherry-Vanilla,39,9,18,66,80,48,35,73,41,99,30,6,180,6,3,5,3,6.99811527,2.424710251,2.893389799,10.88578973,846.8142046,26.56766984,38.89247729,60.31314311,62.16231235,40.05190145,64.95699301,34.60940047,10.79603874,46.55308304,0.82416314,7.571,2.798922801,2704.969211,2.712451059,0.350948796,557,393.7836267
1834B 3226,34B,3,34B_3,226,PI-674266,72,29,39,140,155,46,35,66,41,112,45,46,2070,13,3,1,1,7.133427345,2.795222397,4.022367822,15.18196089,855.4297019,28.65567354,39.64050836,57.64652412,54.31568704,34.84579643,64.50752704,31.14699053,10.35861665,43.25589809,0.520741259,3.43,1.780025284,1926.93892,1.859795591,0.377908568,791,346.3105066
1834B 3227,34B,3,34B_3,227,D-12353,49,31,47,127,141,46,35,61,41,156,55,9,495,13,1,1,1,7.45134456,2.824852611,3.194429947,14.24096571,823.6991953,27.31036838,38.55335981,56.99882823,56.32661034,36.80081252,64.22821921,30.24252989,10.04606174,43.50840647,0.490458859,3.444,2.611313869,1318.87631,2.541937104,0.307789114,548,430.3956942
1834B 3228,34B,3,34B_3,228,D-11985,56,8,47,111,125,41,35,56,41,146,18,14,252,13,3,1,1,7.69160238,2.827776232,3.999209137,16.09557665,818.260325,26.93547577,37.58252641,56.33563783,51.05262337,NA,63.11992372,28.70927955,NA,41.25263642,0.328993587,2.044,2.897795591,705.3637621,3.130139336,0.281073298,499,444.1337483
1834B 3229,34B,3,34B_3,229,BO-60,42,15,13,70,83,38,35,56,41,109,19,5,95,1,3,5,3,7.518712265,2.767255126,3.453650848,14.99713638,828.2609159,27.49552912,39.27917698,59.54676328,54.66698355,36.19120943,62.97843357,31.1930634,10.1265655,43.99126789,0.877782392,5.853,2.521276596,2321.443038,2.406055332,0.386216174,564,390.8042447
1834B 3230,34B,3,34B_3,230,Kancolla,54,26,4,84,97,40,35,51,41,98,23,19,437,13,1,1,3,7.531996553,2.839930378,3.523400477,14.6598213,834.7458363,27.24882395,39.30350632,59.30933385,55.10547647,37.38510243,66.21282919,29.77745954,10.08651118,44.02495309,0.456360237,3.113,1.215958369,2560.120542,1.493308835,0.356798621,1153,405.2723512
1834B 3231,34B,3,34B_3,231,Bouchane-2,34,8,20,62,76,45,35,65,41,71,23,5,115,5,3,3,5,7.016514949,2.62691446,2.910745017,12.16144319,845.2371048,26.84360418,39.11380927,57.82433713,59.8464429,38.88347702,63.87229646,32.82808579,10.8929818,44.68394584,0.895811905,7.366,3.373684211,2183.369735,3.377492773,0.346142153,380,378.4045776
1834B 3232,34B,3,34B_3,232,Bouchane-1,33,17,16,66,80,42,35,54,41,83,26,10,260,4,3,5,3,7.79188013,2.249930028,2.449444871,13.66561696,817.6597965,26.99832185,38.85193252,61.42608887,55.4252488,39.13848907,64.76923152,31.96700393,9.896544359,45.49601043,1.042959886,7.632,3.487854251,2188.164829,3.130333806,0.37767773,494,406.4605609
1834B 3233,34B,3,34B_3,233,ICBA-Q3,37,17,12,66,80,51,35,75,41,128,32,6,192,5,3,5,3,7.388392674,2.541057881,3.180422887,12.47848425,852.3954513,27.38081546,39.58830791,60.63255289,59.42500609,38.30117209,64.57140172,32.7994927,10.67340741,43.99315199,1.187826916,9.519,4.035326087,2358.917172,3.508521355,0.332263044,368,331.5577988
1834B 3234,34B,3,34B_3,234,Ames-13729,48,14,10,72,86,38,35,53,41,104,11,22,242,13,3,3,3,7.224743046,2.64321919,3.807420405,13.03982288,831.0532979,26.95784848,39.82009167,59.80167966,57.54183029,38.08766187,64.12658987,32.18567753,10.31420527,44.8037558,0.82750716,6.346,3.392241379,1870.739517,3.032267449,0.339509061,464,375.2907825
1834B 3235,34B,3,34B_3,235,D-9992,46,14,14,74,88,48,35,71,41,160,33,7,231,13,5,5,5,7.729785317,3.353809382,4.271435825,17.84571828,788.9715225,26.4884643,NA,55.96425943,NA,NA,NA,28.28293475,NA,41.66166239,0.505569199,2.833,3.260770975,868.8129346,3.155583583,0.344034042,441,412.2426362
1834B 3236,34B,3,34B_3,236,CHEN-297,88,13,NA,NA,187,43,35,57,41,233,39,19,741,13,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.297,1.879746835,158,2.253174229,0.336249928,158,411.6361649
1834B 3237,34B,3,34B_3,237,D-12424,39,11,16,66,80,38,35,59,41,136,41,9,369,13,3,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.058,2.598736177,2331.133131,2.384527696,0.37660311,633,243.630624
1834B 3238,34B,3,34B_3,238,D-12268,41,17,43,101,116,49,35,67,41,143,47,6,282,13,3,3,1,7.571646206,2.672131958,3.286247802,12.9339458,851.7469211,27.83338089,38.63153454,59.74318709,51.88801582,35.26911639,62.11854494,30.69633256,8.187368631,44.88774323,0.664158117,5.135,2.452200303,2094.037748,2.204398646,0.363220065,659,210.8229795
1834B 3239,34B,3,34B_3,239,D-11960,48,14,30,92,106,41,35,57,41,161,46,9,414,13,1,1,1,6.871031216,3.106722015,4.191236594,16.77600168,810.1705167,27.4150773,38.11641736,57.81124466,53.38368116,33.71816174,60.65087257,30.18529967,NA,42.53677127,0.741331514,4.419,2.22306525,1987.795904,2.219659464,0.358842024,659,358.8781393
1834B 3240,34B,3,34B_3,240,D-12177,50,14,54,118,133,48,35,57,41,171,46,9,414,13,5,3,5,7.600243708,2.66144683,3.144337922,13.66809489,842.2508531,27.96134488,40.89695276,62.22341483,57.8083918,38.59949855,67.4967475,31.4594825,10.07869002,46.84535501,0.583080928,4.266,2.892116183,1475.044476,2.941440859,0.348439082,482,401.5830247
1834B 3241,34B,3,34B_3,241,CHEN-427,44,16,14,74,88,46,35,62,41,157,44,8,352,13,1,3,5,7.770769367,2.556922749,3.751580189,14.98806073,795.1722852,26.24974628,38.58829252,62.05189709,52.12160365,38.25904646,65.37973203,30.50761304,9.703943613,45.91340079,0.841429729,5.614,1.926487748,2914.111448,2.107995788,0.331776509,857,440.929349
1834B 3242,34B,3,34B_3,242,CHEN-182,44,18,39,101,116,41,35,56,41,120,28,5,140,13,3,3,1,8.019040781,2.899970611,3.999943843,17.16542494,820.1402558,28.11932885,NA,60.13302469,NA,NA,NA,30.45524754,NA,NA,0.882474496,5.141,3.613272311,1422.810006,3.429122592,0.325636521,437,368.3929692
1834B 3243,34B,3,34B_3,243,D-12251,49,52,10,111,125,38,35,55,41,146,48,14,672,13,3,1,1,7.629650888,2.593148237,3.967992237,15.56830345,797.6530602,26.81038281,37.8369144,58.69664561,52.70549676,36.78543891,63.92707027,30.19127588,9.49764734,43.43222991,0.739961463,4.753,2.06312769,2303.783727,2.289433515,0.319304984,697,438.7576193
1834B 3244,34B,3,34B_3,244,D-11893,44,16,32,92,107,42,35,58,41,162,53,7,371,13,3,3,5,7.241662292,2.658741412,3.579133579,12.84650192,852.2781682,27.77064186,39.34725578,58.3215074,56.05080748,37.1358919,65.66158005,31.98183442,9.978144409,45.2196462,0.581432677,4.526,1.688106796,2681.109993,1.955399293,0.315393495,824,420.616327
1834B 3245,34B,3,34B_3,245,CHEN-199,46,16,30,92,107,43,35,61,41,135,45,8,360,13,3,3,1,7.706972796,2.422440431,4.161770695,14.11942087,820.6276482,27.16808546,39.28043716,62.40598671,51.51370872,38.400395,66.70323169,30.88835074,9.725487645,46.22045849,0.815114167,5.773,1.812661499,3184.819672,1.983597257,0.306596051,774,445.0868871
1834B 3246,34B,3,34B_3,246,Salcedo-Inia,38,22,12,72,86,53,35,76,41,125,29,6,174,13,3,5,3,7.824070646,2.673561809,2.71507772,15.10711516,809.340027,26.53859862,37.88647472,58.03993464,52.38858823,36.58843666,63.34301595,29.18067114,9.889112731,42.85053136,0.454422024,3.008,2.628027682,1144.584595,2.574200957,0.3189487,578,431.6844396
1834B 3247,34B,3,34B_3,247,D-11986,80,NA,NA,NA,180,35,35,51,41,185,27,9,243,13,3,3,1,7.547451707,2.988552125,3.980914594,17.6403309,804.3715895,26.88877452,37.38451561,54.21723721,NA,NA,62.0384677,28.64543681,NA,40.06813285,0.484756293,2.748,2.647058824,1038.133333,2.73772877,0.338553249,578,401.4535205
1834B 3248,34B,3,34B_3,248,PI-614914,46,14,32,92,106,41,35,66,41,147,33,10,330,13,1,1,3,7.672432489,2.707006887,3.292841448,14.57583192,830.0928297,27.22537336,38.3944815,57.77527745,53.83315597,37.56185144,64.63544289,29.68477151,10.29699652,42.93885759,0.409872394,2.812,3.268292683,860.3880597,3.05522253,0.342020774,492,439.6577498
1834B 3249,34B,3,34B_3,249,CHEN-141,39,21,20,80,95,44,35,65,41,126,36,9,324,13,5,3,1,8.021175142,2.87970239,3.304015473,16.11931733,800.7173616,26.99978921,37.66781571,56.53711091,54.38027502,NA,63.57431522,28.54295442,NA,42.25001405,0.38299498,2.376,3.214285714,739.2,3.095472471,0.390055922,406,427.2055841
1834B 3250,34B,3,34B_3,250,D-12329,37,17,14,68,81,50,35,68,41,106,32,9,288,13,3,3,3,7.605733415,3.139020949,3.39741912,15.42281673,839.9345362,27.96817063,40.03206275,57.33680801,56.08714823,36.33818521,65.25255746,30.27514361,NA,43.45080412,0.606579382,3.933,3.896640827,1009.330902,3.177879551,0.371797642,387,399.5680109
1834B 3251,34B,3,34B_3,251,D-11973,55,13,50,118,133,37,35,51,41,133,26,6,156,13,5,5,1,7.172488916,3.048047275,4.327471716,16.26420953,810.4341542,27.74565288,39.188289,57.8572029,NA,35.67569983,63.86793873,30.35583327,NA,43.9082607,0.706517262,4.344,2.094936709,2073.570997,2.38726554,0.347778418,790,401.8770777
1834B 3252,34B,3,34B_3,252,D-12256,55,9,47,111,125,43,35,62,41,195,61,9,549,13,1,1,3,7.587129594,2.497144056,4.349359904,14.18601324,822.4741583,27.24801931,39.2296809,61.56215084,50.96657541,37.39894541,66.5653442,31.22917404,9.714584131,46.0422419,0.695398369,4.902,2.003579952,2446.620608,2.216365615,0.295701138,838,436.4178889
1834B 3253,34B,3,34B_3,253,D-12114,48,14,30,92,107,37,35,55,41,139,41,9,369,13,1,3,1,7.126779884,2.836099526,4.341974097,15.60070569,820.2330421,27.92463798,39.14839789,57.9469706,53.68826173,34.98123157,63.36748867,31.10231987,9.779985968,44.5796611,0.787211609,5.046,1.945280438,2593.970464,2.144836455,0.313594229,731,397.9892346
1834B 3254,34B,3,34B_3,254,D-12415,55,17,39,111,126,29,35,42,41,181,57,9,513,13,3,1,1,7.706766446,2.52401726,3.651619605,15.05260004,817.3312659,27.69099071,39.69068774,60.32152249,55.3164426,37.21140127,66.46040006,30.72707921,9.783053007,45.59032341,0.737878454,4.902,2.481751825,1975.217647,2.653213959,0.326281465,548,435.3368659
1834B 3255,34B,3,34B_3,255,CHEN-299,50,12,39,101,116,47,35,65,41,184,54,12,648,13,3,1,3,7.764384714,2.46013409,3.148344038,15.30321655,803.9192145,27.1552249,37.97253249,58.49075287,53.79000958,37.40741564,63.71565208,30.26078113,9.679086177,43.87156425,1.165033876,7.613,3.014897579,2525.127239,3.229592801,0.34862058,537,428.1468066
1834B 3256,34B,3,34B_3,256,D-12060,50,12,39,101,116,46,35,65,41,159,35,9,315,13,3,5,5,7.929926732,2.752685598,4.445100201,17.35138342,793.5799181,27.38484806,NA,59.16463927,NA,NA,63.52775752,29.59450598,NA,43.86655112,1.197592484,6.902,3.455919395,1997.153061,3.17578904,0.337598982,397,413.6119252
1834B 3257,34B,3,34B_3,257,CICA-127,52,16,33,101,116,52,35,72,41,165,26,10,260,13,5,1,1,7.634103781,2.873653419,3.997412776,16.49202975,817.4866046,27.65507203,38.83996826,58.8797989,55.20456873,NA,64.69205722,29.94701163,NA,43.12190384,0.594372752,3.604,2.838709677,1269.590909,2.818565874,0.346679423,465,404.8568613
1834B 3258,34B,3,34B_3,258,CHEN-398,42,16,34,92,106,47,35,71,41,143,34,7,238,13,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,3.289954338,1489.382373,3.321720906,0.381349333,438,432.3131555
1834B 3259,34B,3,34B_3,259,D-10003,55,9,47,111,125,38,35,53,41,174,51,14,714,13,1,1,3,7.426564329,2.696742472,3.516965415,13.48630111,852.7518374,27.90450808,39.75927554,59.99760251,56.00025188,37.73599925,66.54566555,31.01971916,10.23067295,44.23590332,0.518008826,3.841,2.028061224,1893.927044,2.11418708,0.311103391,784,427.2716212
1834B 3260,34B,3,34B_3,260,PI-510532,72,29,39,140,155,37,35,51,41,159,25,19,475,13,3,3,1,7.428718937,2.522443207,4.492396089,16.33115901,861.1201327,29.97246986,40.20332247,57.97843445,54.42715459,34.84644278,65.87682541,30.72656581,NA,42.81911841,0.5227604,3.201,1.465016146,2184.958854,1.953357707,0.308365524,929,348.9387904
1834B 3261,34B,3,34B_3,261,CHEN-397,43,17,12,72,86,46,35,68,41,122,24,8,192,13,5,5,1,7.872825856,3.028307055,3.946841301,16.54733105,800.0209468,26.71696404,39.09086071,58.21671621,54.84436125,NA,64.21091605,28.72378819,NA,43.39432475,0.474742928,2.869,2.66728972,1075.623686,2.725831985,0.338293458,535,417.9894663
1834B 3262,34B,3,34B_3,262,CHEN-417,39,25,28,92,106,57,35,82,41,155,37,6,222,13,5,5,1,7.969167755,2.507707102,3.481412814,16.60349679,798.0036826,26.94356978,38.33895453,58.9062395,52.26945347,NA,63.76275034,29.42710197,NA,43.79434578,0.651189144,3.922,3.102766798,1264.033121,2.992684772,0.299405353,506,424.7388523
1834B 3263,34B,3,34B_3,263,PI-510540,43,17,41,101,116,37,35,52,41,118,33,6,198,13,3,5,1,7.462170898,2.761513622,3.416875133,13.79502295,836.1066168,27.39900134,38.78851306,57.92538015,56.08660579,36.71454633,64.6192302,30.44006557,10.23896373,43.09109167,0.449993649,3.262,2.306020067,1414.558376,2.370097662,0.358217836,598,450.6719311
1834B 3264,34B,3,34B_3,264,D-12074,60,12,NA,NA,187,45,35,63,41,214,45,33,1485,13,3,1,7,7.407992263,2.925318504,4.052257328,15.47520179,864.9103661,29.12007191,40.00769811,56.35921139,56.17548806,36.27473688,65.34133038,29.9618349,NA,41.82273918,0.303778211,1.963,2.148091603,913.8343994,2.35970915,0.33601542,655,377.707106
